clauseField,ftcCnclsns,clauseArticle,dvAntageous,illdcssBasiss,relateLaword,unfavorableProvision
5,1,해당 약관조항은 추가로 설치하는 시설물 중 법률에 따른 임차인의 필요비·유익비 상환청구권을 원천적으로 배제하고 있으므로 법률에 따른 고객의 권리를 상당한 이유 없이 배제하는 조항이다.,2,해당 약관조항은 추가로 설치하는 시설물 중 법률에 따른 임차인의 필요비·유익비 상환청구권을 원천적으로 배제하고 있으므로 법률에 따른 고객의 권리를 상당한 이유 없이 배제하는 조항이다.,"제11조(고객의 권익 보호) 고객의 권익에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 법률에 따른 고객의 항변권(抗辯權), 상계권(相計權) 등의 권리를 상당한 이유 없이 배제하거나 제한하는 조항",2
39,1,"(000의 000회원가입신청서/000이용약관)
회원준수사항
제2항 데스크에 보관되지 않는 귀중품 및 소지품에 대해서는 본 클럽에서 배상책임을 지지 않는다.",2,"상법상 공중접객업자는 고객으로부터 임치받은 물건의 보관상 주의를 게을리하지 아니하였음을 증명하지 아니하면 그 물건의 멸실 또는 훼손으로 인한 손해배상의 책임이 있고, 고객으로부터 임치받지 아니한 경우에도 그 시설 내에 휴대한 물건이 공중접객업자 자신 또는 그 사용인의 과실로 인하여 멸실 또는 훼손되었을 대에는 그 손해를 배상할 책임이 있다고 규정하고 있다. 해당 약관조항은 사업자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항이다.","제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항",2
1,1,"  (000의 000 가맹계약서) 
제16조(제품인수)
제1항 을은 제4조 제2항에 의거 제품 인수시 제품의 상태를 충분히 확인하여야 하며 상품의 수량, 중량, 변질 등 상품으로서 가치가 부적합할 때에는 인수 당일 확인하고 즉시 반품 및 교환을 유선 또는 서면으로 요청하여야 하며, 을이 인수 후 제품의 하자가 발견될 시에는 을의 책임으로 하고, 칙임한계가 분분명할 경우에는 공동균등부담으로 한다. <sep>단 갑은 신의와 성실로 을에게 최상의 제품을 공급할 수 있도록 하여야 한다.",2,"상인간 매매에서 매매 목적물에 즉시 발견할 수 없는 하자가 있는 경우 매수인이 6월내에 이를 발견하여 즉시 매도인에게 통지하면 계약의 해제, 대금감액 또는 손해배상을 청구할 수 있다 약관조항에 따라 피심인은 합리적인 사유(예 : 유통기간이 6개월보다 짧은 경우)없이 위 상법규정보다 짧은 기한 안에 통지를 하여야만 위와 같은 책임을 진다. 가맹본부의 하자담보책임의 범위를 상법보다 좁혀 놓은 위 약관조항들은 고객에게 부당하게 불리한 약관조항이다.","제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
1. 고객에게 부당하게 불리한 조항",1
2,1,"제17조(기타사항)  
을은 다음 각 항에서 규정한 사항을 분명히 인지하였음을 확인하고, 향후 어떠한 이의도 제기하지 아니한다.
",2,비록 양 당사자 간 의사의 합치로 계약이 정당하게 체결된 경우라 하더라도 고객에게 사전에 예상치 못한 권리 침해가 발생한 경우에는 이의제기 절차가 허용됨이 타당하다 할 것이다. 해당 약관조항은 상당한 이유 없이 사업자의 손해배상범위를 제한하는 조항이다.,"제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항",2
43,1,"제7조
제5항 이 계약이 해제되었을 때에는 갑은 을로부터 수납한 매매대금중 계약보증금을 공제한 금액을 을에게 반환하며 을이 갑에게 지급한 계약보증금은 당연히 갑에게 귀속한다. 이 경우 갑이 을에게 반환하는 금액에는 이자를 부가하지 아니하며, 갑에 대한 계약보증금의 귀속은 계약해제로 인하여 갑 이 입은 손해에 대한 을의 배상의무를 면제하는 것은 아니다.",2,"당사자일방이 계약을 해제한 때에는 각  당사자는 그 상대방에 대하여 원상회복의 의무가 있고, 그에 따라 반환하여야  할 것이 금전인 경우는 그 받은 날로부터  반환시 까지의 기간동안의  이자를 가산하여  반환하여야 할것임에도 불구하고, 피심인이 계약의 해제로 인한  사업자의 원상회복의무를 부당하게 경감시키는  것이다.","제9조(계약의 해제,해지) 
계약의 해제,해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
4. 계약의 해제 또는 해지로 인한 원상회복의무를 상당한 이유 없이 고객에게 과중하게 부담시키거나 고객의 원상회복 청구권을 부당하게 포기하도록 하는 조항",2
3,1,"제11조(입점절차 및 건물관리)
제5항. 사업주체 갑의 최초의 관리기간은 5년으로 한다.
제6항. 사업주체(관리주체)외에 임의의 단체나 번영회 등의 단체를 결성할 수 있으나, 사업주체에 설립요구를 할 수 없다.
제9항. 을은 제3자에게 소유권 이전등기시 분양계약서의 관리분야의 계약조항을 반드시 이행해야 하며 미이행으로 인한 책임을 갑에게 전가할 수 없으며, 관리규정도 동시에 계약체결해야 하며, 미체결로 그 책임을 면제할 수 없다.",2,"피청구인의 위 약관조항은 구분소유자들에게 별도의 동의절차 없이 분양계약서의 일부 조항으로 건물의 완공 후 5년 간은 피청구인이 관리하고 구분소유자들은 별도의 관리주체를 결성할 수 없도록 규정하고 있으며, 향후 구분소유자가 부동산을 매매할 경우에도 위의 관리규정을 계약내용에 반영하도록 하여 새로운 구분소유자도 위의 관리규정을 이행하도록 강제하고 있는 바, 이는 법률의 규정에 의한 고객의 권리를 상당한 이유 없이 배제 또는 제한하는 조항이다.","제11조(고객의 권익 보호) 고객의 권익에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 법률에 따른 고객의 항변권, 상계권 등의 권리를 상당한 이유 없이 배제하거나 제한하는 조항",2
32,1,"제8조 입실 전 계약의 해제
산모의 부득이한 사정으로 인하여 예약을 취소할 경우 출산 예정일 2주 전에 통보해 주셔야 예약금은 환불해 드리며, 그 이후 취소하였을 경우는 도우미 배정 업무의 차질과 회사의 손실분이 감안되므로 10만원을 제외한 나머지 금액만 환불됩니다.<sep>제9조 입실 후 계약의 해지
서비스 시작일을 정하신 후 예약을 취소하거나, 서비스 개시 후 취소할 경우에는 예정일과 관계없이 예약금 환불이 되지 않습니다.",2,"예약 형태로 운영되는 산후조리업, 청소대행업, 결혼정보대행업의 소비자분쟁해결기준에서 위약금을 총 이용금액의 10퍼센트로 정하고 있는 점을 볼 때 거래금액의 약 20퍼센트를 위약금으로 정하고 있는 피심인들의 약관규정은 지나치게 과도하다고 판단된다. 고객에게 부당하게 과중한 손해배상 의무를 부담시키는 조항이자 계약의 해제, 해지로 인한 고객의 원상회복청구권을 부당하게 포기하도록 하는 조항이다.","제8조(손해배상액의 예정) 
고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.<sep>제9조(계약의 해제,해지) 
계약의 해제,해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
  4. 계약의 해제 또는 해지로 인한 원상회복의무를 상당한 이유 없이 고객에게 과중하게 부담시키거나 고객의 원상회복 청구권을 부당하게 포기하도록 하는 조항",2
33,1,"제18조 (분쟁해결 및 관할법원)
③ 본 건에 관한 분쟁은 회사의 소재지 관할 법원으로 한다.",2,임대인의 소재지를 관할법원으로 하는 약관조항은 고객에게 부당하게 불리한 재판관할의 합의 조항이다.,"제14조(소송 제기의 금지 등) 
소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항",2
36,1,"제 27 조 (신탁계약과 신탁특약의 관계) 
(000의 예식 피로연계약서)
ㅇ 특약사항: 본 계약을 고객측의  사정으로 해약할 경우 계약금 (중도금)은 전액 환불하지 않기로 약정함",2,"예식업 분야의 소비자분쟁해결기준 및 예식장이용 표준약관에서도 고객의 귀책사유로 인해 예식일로부터 2개월전 이전에 계약을 해제한 경우에 사업자는 이미 지급받은 계약금을 환급하고, 예식일로부터 2개월전 이후에 계약을 해제한 경우에는 계약금을 위약금으로 하여 이를 환급하지 않는 것으로 규정하고 있다. 고객에 대하여 부당하게 과중한 손해배상의무를 부담시키는 조항이다.","제8조(손해배상액의 예정) 
고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.",2
5,1,"제25조(계약의 일부변경)
공항공사는 공항운영상 필요할 경우 계약상대자에게 임대위치, 임대면적의 부분적인 조정(축소, 추가) 또는 변경을 요구할 수 있다. 이 경우 계약상대자는 공항공사에 임대료의 조정, 이전비용 이외에 손해배상을 청구하거나 손실보전을 요구할 수 없다.",2,"해당 약관조항은 공항운영상 필요라는 추상적이고 자의적인 사유를 근거로 임차인에게 계약변경을 요구하고 있으며, 임대위치, 임대면적의 조정 또는 변경 등으로 손해가 발생한 경우에도 손해배상 등을 청구할 수 없도록 규정하여 임차인의 손해배상청구 등을 제한할 우려가 있다.  해당 조항은 상당한 이유 없이 사업자의 손해배상 범위를 제한하는 조항 및 고객에게 부당하게 불리한 조항이다.","제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
  2. 상당한 이유 없이 사업자의 손해배상 범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 떠넘기는 조항<sep>제6조(일반원칙) 
  ② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
  1. 고객에게 부당하게 불리한 조항",1
